country_code,country,year,inflation,gfcf,gov_exp,life_expectancy,gdp_per_capita
MKD,North Macedonia,YR2002,2.31459794083219,21.4219142164351,8.64087963104248,73.0390243902439,6519.18922231312
GBR,United Kingdom,YR2005,2.0891364902507,17.5910760257916,13.3879680633545,79.0487804878049,32726.1331883772
UKR,Ukraine,YR2005,13.5695764909248,21.8700049199147,13.7283248901367,67.9568292682927,7214.11181640625
CHE,Switzerland,YR2005,1.17195420333703,27.2629980573135,15.1917314529419,81.2365853658537,41524.8488732932
SWE,Sweden,YR2005,0.453170852576182,22.4115643183326,12.6949138641357,80.5463414634146,34244.4650156257
ESP,Spain,YR2005,3.36881409750383,29.0115888487389,10.4052257537842,80.1707317073171,27606.9340516269
SVN,Slovenia,YR2005,2.45150132316475,26.5929491350818,14.0315799713135,77.6121951219512,23852.6430383942
SVK,Slovak Republic,YR2005,2.70908494588384,26.2011469236098,9.77882766723633,73.9048780487805,16639.3941239799
RUS,Russian Federation,YR2005,12.685303950735,17.7553986041778,11.2215156555176,65.529756097561,11822.3466796875
ROU,Romania,YR2005,9.01491283343835,23.3629492100554,10.8933877944946,71.9121951219512,9602.10475909396
PRT,Portugal,YR2005,2.27716394887834,23.1265756274961,14.2934398651123,78.0707317073171,22725.2774946084
POL,Poland,YR2005,2.18379872390258,18.8930168697566,13.7390213012695,74.9951219512195,13896.7933802514
NOR,Norway,YR2005,1.53213367609254,20.2992232993179,12.2606573104858,80.0414634146342,47966.8640112608
NLD,Netherlands,YR2005,1.68813017869623,20.4134090178858,12.1407403945923,79.3463414634146,37625.5617084958
MDA,Moldova,YR2005,11.9591837222126,24.5881546796983,19.5349559783936,68.169,4865.37378094962
MLT,Malta,YR2005,3.00796652450313,22.8366869556788,12.706337928772,79.3,22306.5911690754
LUX,Luxembourg,YR2005,2.48769665164088,19.3477913830151,11.186240196228,79.4317073170732,68787.8547494266
LTU,Lithuania,YR2005,2.65848484065262,23.4099047932635,18.2094573974609,71.2536585365854,14510.5967849364
LVA,Latvia,YR2005,6.74845027893112,31.0155845144441,15.2358856201172,71.3560975609756,13913.8517478568
ITA,Italy,YR2005,1.9852929852798,21.2816542297842,9.4085693359375,80.7829268292683,30130.6444569128
IRL,Ireland,YR2005,2.42969198392957,29.8289266430491,12.4351167678833,78.9439024390244,40466.2343515711
ISL,Iceland,YR2005,3.98704782806593,29.6081576738567,17.339469909668,81.5024390243902,37322.7399272793
HUN,Hungary,YR2005,3.56151711378352,23.8339327441342,12.1468019485474,72.6487804878049,17108.3405820025
GRC,Greece,YR2005,3.54507273335078,20.8289512320054,9.24479007720947,79.2390243902439,25577.5241052346
DEU,Germany,YR2005,1.54691114751328,19.0766985242384,8.78028964996338,78.9317073170732,31794.0960095207
GEO,Georgia,YR2005,8.24709043114158,28.7869270022115,10.9017448425293,71.13,5174.30883005271
FRA,France,YR2005,1.74586936380482,21.7973786811861,10.3551263809204,80.1634146341463,30494.2141075076
FIN,Finland,YR2005,0.623874450025191,22.9180202444637,12.4618701934814,78.8170731707317,32051.7940038456
EST,Estonia,YR2005,4.07971423199849,32.8627282961615,17.5179996490479,72.5682926829268,16634.8927393745
DNK,Denmark,YR2005,1.81781458291254,21.1733752046214,12.4436130523682,77.8439024390244,34150.1594558945
CZE,Czechia,YR2005,1.8570978910922,28.7884621413251,11.2287092208862,75.9243902439025,22095.3878539836
CYP,Cyprus,YR2005,2.56016132330231,21.5264885234457,14.4089345932007,78.101,27763.154296875
HRV,Croatia,YR2005,3.31717824448045,25.1760434258915,11.7812232971191,75.2446341463415,15455.1206240928
BGR,Bulgaria,YR2005,5.03883807111902,25.6651645226304,11.2711486816406,72.5609756097561,10291.4238650414
BEL,Belgium,YR2005,2.78143263670022,22.1538935922611,10.9779834747314,78.9804878048781,33177.8909458158
BLR,Belarus,YR2005,10.3388794457932,26.5166266823018,14.2633962631226,68.8512195121951,9647.12117983096
AUT,Austria,YR2005,2.29913785639285,23.0521157470689,9.39920520782471,79.3317073170732,35013.7140443423
GBR,United Kingdom,YR2006,2.4556616643929,17.8282761722184,13.7800807952881,79.2487804878049,34734.8160246415
UKR,Ukraine,YR2006,9.05252491133248,24.3894884764733,13.6871948242188,68.0775609756098,8054.0400390625
CHE,Switzerland,YR2006,1.05950928324802,27.0602553682072,15.4210720062256,81.490243902439,46275.5494842863
SWE,Sweden,YR2006,1.3602146862768,23.2293760899622,12.7659597396851,80.7487804878049,37729.9277124771
ESP,Spain,YR2006,3.51557576832128,30.0273056106505,10.4370346069336,80.8219512195122,30720.0135089141
SVN,Slovenia,YR2006,2.45792444195865,27.7455461953844,13.940541267395,78.0865853658537,25720.2808067434
SVK,Slovak Republic,YR2006,4.48333120449611,25.5776020567259,10.0411043167114,74.2048780487805,18913.9256485084
RUS,Russian Federation,YR2006,9.66865454789263,18.5034095135383,12.1500587463379,66.7275609756098,14912.234375
ROU,Romania,YR2006,6.55851412276983,26.6161477360716,11.6164827346802,72.1634146341463,11556.6242467632
PRT,Portugal,YR2006,3.1076654587105,22.5328535552248,14.1532611846924,78.419512195122,24682.5646236933
POL,Poland,YR2006,1.28469394366408,20.4049630130415,13.3620262145996,75.1439024390244,15152.2460110485
NOR,Norway,YR2006,2.32934980757544,20.8689402666492,11.939603805542,80.3439024390244,54369.1766461345
NLD,Netherlands,YR2006,1.10150106517702,21.0409445963192,11.9854497909546,79.6975609756098,41013.5514436649
MDA,Moldova,YR2006,12.777755783035,28.3583478571748,19.9711990356445,68.479,5270.8714784317
MLT,Malta,YR2006,2.77378006481472,22.4781713860736,12.9203777313232,79.4390243902439,23320.8951182022
LUX,Luxembourg,YR2006,2.66631494577069,18.2150542888824,11.2557678222656,79.2878048780488,78878.0275161487
LTU,Lithuania,YR2006,3.73912004060664,25.9544567103105,15.6859064102173,71.0560975609756,16483.8503582706
LVA,Latvia,YR2006,6.53619908765877,33.8555006375299,15.360034942627,70.8658536585366,15859.3153882025
ITA,Italy,YR2006,2.09084391012754,21.5803728092491,9.15353393554688,81.2829268292683,32453.3865046094
IRL,Ireland,YR2006,3.9316398954053,30.9866916342227,11.9533157348633,79.2414634146342,44232.1017485574
HUN,Hungary,YR2006,3.93032603841001,23.4922321493962,11.5181198120117,73.0975609756098,18383.6322203338
GRC,Greece,YR2006,3.19594684144545,23.6858746926856,8.08978462219238,79.4390243902439,28548.9868272572
DEU,Germany,YR2006,1.57742642840563,19.8028996930921,8.90677928924561,79.1317073170732,34160.1031115569
GEO,Georgia,YR2006,9.16096508394497,26.2133880593768,11.9610452651978,71.394,5869.68743175716
FRA,France,YR2006,1.67512449608723,22.4507629517285,10.3564348220825,80.8121951219512,32464.8468361788
FIN,Finland,YR2006,1.56666380704386,22.7638420562531,12.4433355331421,79.2146341463415,34454.8883772759
DNK,Denmark,YR2006,1.92422138464594,23.2727181188088,12.424934387207,78.0951219512195,37334.1604013286
CZE,Czechia,YR2006,2.53399258343635,28.4436943640978,11.8212118148804,76.5243902439024,23923.5545114315
CYP,Cyprus,YR2006,2.30468732978557,25.0777530375278,14.4986753463745,78.371,30015.3125
HRV,Croatia,YR2006,3.18982591472949,26.2904389253956,11.1515274047852,75.8368292682927,17639.0008716512
BGR,Bulgaria,YR2006,7.26159462769944,27.4377450593783,10.7262678146362,72.6121951219512,11408.088727793
BEL,Belgium,YR2006,1.7912077007046,22.3254390645591,11.5367441177368,79.380487804878,35258.985063203
BLR,Belarus,YR2006,6.99712903535587,29.6607667755813,14.2933788299561,69.4048780487805,11006.4559016421
AUT,Austria,YR2006,1.4415485111902,22.6007558309184,9.53390502929688,79.8804878048781,37661.922416092
GBR,United Kingdom,YR2007,2.38656150773327,18.1470468466054,13.8071508407593,79.4487804878049,35523.3115876502
UKR,Ukraine,YR2007,12.8387796190181,27.1194744816311,14.0139408111572,68.2221951219512,9004.8798828125
CHE,Switzerland,YR2007,0.732350603122248,27.2072576671874,15.2347688674927,81.7414634146342,50929.4927044896
SWE,Sweden,YR2007,2.21216883436735,24.1664703979607,12.6937437057495,80.9,40914.4373702881
ESP,Spain,YR2007,2.78679745804946,29.8622365158307,10.3825521469116,80.8731707317073,32476.891305261
SVN,Slovenia,YR2007,3.65749563284099,28.6512341412834,13.5291805267334,78.5609756097561,27576.4009734701
SVK,Slovak Republic,YR2007,2.7567237163814,25.4273506573875,10.0337495803833,74.2073170731707,21227.2102589983
SRB,Serbia,YR2007,6.39170644391413,23.7695767636598,9.97663974761963,73.6317073170732,11238.7697926504
PRT,Portugal,YR2007,2.45396528138743,22.5096224343179,13.308819770813,78.3219512195122,25738.9369093531
POL,Poland,YR2007,2.45874312385402,22.4651960239426,13.2720899581909,75.2439024390244,16806.6504336854
NOR,Norway,YR2007,0.712589073634201,23.4914035999041,11.6383047103882,80.3951219512195,56181.3045666857
NLD,Netherlands,YR2007,1.61385859802103,23.2934412196973,12.047568321228,80.0975609756098,43949.1593312246
MDA,Moldova,YR2007,12.3671668414302,34.103911660116,19.0738315582275,68.947,5588.65267845784
MLT,Malta,YR2007,1.24921923797629,22.948663131537,12.706672668457,79.7926829268293,25064.8292465762
LUX,Luxembourg,YR2007,2.31245861786127,18.9176381438526,11.448784828186,79.3829268292683,85129.1888169612
LTU,Lithuania,YR2007,5.73717382799842,28.6050441382694,14.1359329223633,70.9,19098.8653406362
ITA,Italy,YR2007,1.82974112202403,21.6605572887168,9.45093727111816,81.4341463414634,34148.9640009724
IRL,Ireland,YR2007,4.89711564381345,28.7070824533303,12.1383266448975,79.6414634146341,46784.0861335365
ISL,Iceland,YR2007,5.05155736492146,29.4240778958138,16.6126117706299,81.4536585365854,41472.8449350184
HUN,Hungary,YR2007,7.9587451654491,23.6926430211168,11.0570459365845,73.1512195121951,19098.6263069875
GRC,Greece,YR2007,2.89500321516578,26.0118506492327,7.63677549362183,79.4390243902439,29326.9196613786
DEU,Germany,YR2007,2.29834400700951,20.0565301754316,9.04431533813477,79.5341463414634,36295.7184317891
GEO,Georgia,YR2007,9.24489745592404,26.3790323529758,9.31300830841064,71.568,6822.11118053641
FRA,France,YR2007,1.4879980595386,23.1826657600857,10.0942478179932,81.1121951219512,34126.125037055
FIN,Finland,YR2007,2.5106656524034,24.1954969209716,12.4147138595581,79.2634146341464,37846.9232155282
DNK,Denmark,YR2007,1.69326586220315,23.5134016775694,11.9803829193115,78.1951219512195,39015.0593398184
CZE,Czechia,YR2007,2.85312437211175,29.9332328548558,10.6711826324463,76.7243902439025,26288.3452634628
CYP,Cyprus,YR2007,2.37265183669719,25.5480102622385,14.7981653213501,78.81,32888.99609375
HRV,Croatia,YR2007,2.89928275583388,26.4858662262143,10.914288520813,75.7056097560976,19577.9116242635
BGR,Bulgaria,YR2007,8.40253419005901,28.2888035887462,9.52760219573975,72.6634146341463,12822.2664644766
BEL,Belgium,YR2007,1.82305630026808,23.2930144412895,11.3690233230591,79.7829268292683,36799.5318686343
BLR,Belarus,YR2007,8.42675273505308,31.3763246755786,13.091724395752,70.2073170731707,12332.5029152685
AUT,Austria,YR2007,2.16855528800749,22.9170276835207,9.52635955810547,80.1804878048781,39439.6039049819
GBR,United Kingdom,YR2008,3.52140856342539,17.6488453815261,13.0426292419434,79.6,36744.7913584035
UKR,Ukraine,YR2008,25.226461707384,25.9064470907401,14.1389856338501,68.2514634146342,9434.435546875
TUR,Turkiye,YR2008,10.4441283764885,26.6515275529111,9.73683452606201,74.45,16038.2956212622
CHE,Switzerland,YR2008,2.42604117060158,26.7342723602729,15.2296237945557,81.9926829268293,53808.7841127066
SWE,Sweden,YR2008,3.43704910602874,24.5463627697008,12.793719291687,81.1,42158.2956995539
ESP,Spain,YR2008,4.07534335957339,27.8364657096944,10.3598051071167,81.1756097560976,33263.2723985249
SVN,Slovenia,YR2008,5.64742380573935,29.4429676679912,13.404333114624,78.7658536585366,29604.2914690241
SVK,Slovak Republic,YR2008,4.59817976325028,24.7506733217735,9.9616641998291,74.7048780487805,23725.8577558996
RUS,Russian Federation,YR2008,14.1107677840443,22.2904610725417,9.31381320953369,67.9492682926829,20163.609375
PRT,Portugal,YR2008,2.58850657657959,22.8522358901842,13.272910118103,78.5243902439025,26665.8372952939
POL,Poland,YR2008,4.16497193524764,23.1058416843566,12.7606935501099,75.5439024390244,18303.3529197976
NOR,Norway,YR2008,3.75393081761005,22.4854555543479,11.5205039978027,80.5926829268293,62072.7539854909
NLD,Netherlands,YR2008,2.48650198289454,22.1170337361982,12.0563087463379,80.2512195121951,46420.2016795592
MDA,Moldova,YR2008,12.783047261882,33.9966625345666,19.9327144622803,69.394,6151.81355157264
MLT,Malta,YR2008,4.25862171897073,20.036864612069,12.1298894882202,79.6365853658537,26523.6201724788
LUX,Luxembourg,YR2008,3.40187963025571,20.1440835676294,11.4624090194702,80.5390243902439,90970.7211980147
LTU,Lithuania,YR2008,10.9258856241655,26.0664498943006,15.0595808029175,71.8121951219512,20721.1393319979
LVA,Latvia,YR2008,15.4023191064986,31.8609711084626,16.4017181396484,72.419512195122,19573.2574107403
ITA,Italy,YR2008,3.34783258401022,21.2778792005419,8.96302890777588,81.4853658536585,35523.2713104342
IRL,Ireland,YR2008,4.06030495117365,24.8421187310969,11.3260879516602,80.0951219512195,44169.0943411644
ISL,Iceland,YR2008,12.6943942775878,25.3671853899064,11.8554468154907,81.609756097561,43728.1140564123
HUN,Hungary,YR2008,6.0425125388106,23.3440810006802,10.8671245574951,73.7024390243903,20721.5024106144
GRC,Greece,YR2008,4.15279708110293,23.8137324378873,7.42687034606934,79.9390243902439,30856.0118395987
DEU,Germany,YR2008,2.62837981637219,20.3029660434559,8.92984580993652,79.7365853658537,37802.3874303197
GEO,Georgia,YR2008,9.99948761552747,22.0383855223356,8.87841510772705,71.332,7142.78306443797
FRA,France,YR2008,2.81286194914787,23.5961011453638,10.1141309738159,81.2146341463415,35092.6943078696
FIN,Finland,YR2008,4.06595355358379,24.4938614778782,12.1907577514648,79.5682926829268,40083.6972699668
EST,Estonia,YR2008,10.3623580313683,31.1306178625862,16.422779083252,73.7707317073171,22802.3421764634
DNK,Denmark,YR2008,3.41626794258373,22.9439447335049,12.1115255355835,78.4463414634146,41278.3268270571
CZE,Czechia,YR2008,6.35866380152373,29.2484033580188,10.5268926620483,76.9756097560976,27974.487131849
CYP,Cyprus,YR2008,4.66900841902481,27.1829734655839,15.5970468521118,78.981,34830.34765625
HRV,Croatia,YR2008,6.07696838798354,27.8362841342885,10.4034261703491,75.9121951219512,21032.9146075298
BGR,Bulgaria,YR2008,12.3487195994021,32.9796200804236,10.652626991272,72.9634146341463,14346.9411471568
BEL,Belgium,YR2008,4.48944420508401,24.1181419052712,11.2771291732788,79.6804878048781,37883.3319417819
BLR,Belarus,YR2008,14.8378764828254,33.3037472609769,12.1249322891235,70.4560975609756,13898.9996761756
AUT,Austria,YR2008,3.21595033239886,23.276465624832,9.72220516204834,80.4317073170732,41316.225176699
ALB,Albania,YR2008,3.32087090389264,33.9492974767645,10.7907085418701,77.653,8228.37543743763
GBR,United Kingdom,YR2009,1.96173173560109,16.1458985719285,13.1484518051147,80.0512195121951,35023.3323106015
UKR,Ukraine,YR2009,15.8811924594476,18.3174558256128,15.1279726028442,69.19,8093.5556640625
TUR,Turkiye,YR2009,6.25097663090626,22.2294039423981,9.72827625274658,74.765,15442.1173152348
CHE,Switzerland,YR2009,-0.480481936423275,25.2148516664776,15.2887344360352,82.0439024390244,52971.3732760585
SWE,Sweden,YR2009,-0.494460544377991,22.4937873503479,12.8022012710571,81.3512195121951,40278.2786341176
ESP,Spain,YR2009,-0.28781308353524,23.1132221040789,10.1776542663574,81.4756097560976,32091.4271030562
SVN,Slovenia,YR2009,0.839262246793887,24.1306181639809,13.4246673583984,78.9707317073171,27536.9478910312
SVK,Slovak Republic,YR2009,1.61510464058238,20.8013184197791,10.0805253982544,74.909756097561,23079.9150390979
SRB,Serbia,YR2009,8.11695092238082,18.6935180302447,10.4821796417236,73.9853658536585,12533.5677636753
RUS,Russian Federation,YR2009,11.6473295764118,21.9951347028483,10.0264291763306,68.6846341463415,19389.94140625
ROU,Romania,YR2009,5.58742004264393,25.9975806864793,9.56932735443115,73.309756097561,16631.321220525
PRT,Portugal,YR2009,-0.835530021504157,21.2015952644164,13.0202569961548,78.7268292682927,26458.1096957925
POL,Poland,YR2009,3.79539242483406,21.4434868169312,12.0212306976318,75.6951219512195,19239.3726431387
NOR,Norway,YR2009,2.19738586853574,23.153019700686,11.6466312408447,80.7951219512195,55618.6337641836
NLD,Netherlands,YR2009,1.1897768702155,21.3058661229559,11.7798805236816,80.5487804878049,44555.608135705
MDA,Moldova,YR2009,-0.0627185967108792,22.5963867530728,20.7497901916504,69.573,5827.12212091529
MLT,Malta,YR2009,2.08432746082343,18.2842738418417,12.8068704605103,80.2414634146342,26648.7530499146
LUX,Luxembourg,YR2009,0.368041997888887,18.0192474186727,11.4353742599487,80.6365853658537,86873.2562419563
LTU,Lithuania,YR2009,4.45304456518535,17.8849548918346,14.9808282852173,72.9146341463415,18116.228528997
LVA,Latvia,YR2009,3.53410672858944,22.2250327473546,14.6940021514893,73.0804878048781,17023.2975926097
ITA,Italy,YR2009,0.774768131387381,20.1105159917297,8.86478042602539,81.6365853658537,34601.9100285776
IRL,Ireland,YR2009,-4.4781033915048,21.1631245505943,10.1927270889282,80.190243902439,41469.8376556247
ISL,Iceland,YR2009,12.0031298461743,15.3320803457827,14.1029071807861,81.7512195121951,41862.9599253906
HUN,Hungary,YR2009,4.21171171171171,22.6396580552545,10.6141624450684,73.9048780487805,20722.06533653
GRC,Greece,YR2009,1.21007269197809,20.791479690243,7.63661861419678,80.1878048780488,30358.2444440508
DEU,Germany,YR2009,0.312739007368447,19.2675397529572,9.01806831359863,79.8365853658537,36814.7547339146
GEO,Georgia,YR2009,1.7275146113791,15.713332592016,8.73351955413818,71.95,6987.93651431798
FRA,France,YR2009,0.0876204781574552,22.0675038808689,9.92237758636475,81.4146341463415,34674.9978196774
FIN,Finland,YR2009,-9.17360384430342e-07,22.9549868773625,11.9996738433838,79.719512195122,37971.1688218955
EST,Estonia,YR2009,-0.0784083112809768,22.6782455184938,15.2818441390991,74.8243902439024,20477.258451618
DNK,Denmark,YR2009,1.30470991024337,20.1689001340804,12.267725944519,78.5975609756098,40330.2227131882
CZE,Czechia,YR2009,1.01937735329232,27.614811143256,10.4351472854614,77.0780487804878,27760.6949639794
CYP,Cyprus,YR2009,0.326276652249794,23.4393009062733,15.0933561325073,79.401,33883.7734375
HRV,Croatia,YR2009,2.37852845904674,24.8768882237971,10.7116813659668,76.1682926829268,20272.7431993652
BGR,Bulgaria,YR2009,2.75320223914816,27.7810139493655,10.3638000488281,73.4121951219512,14180.7101006026
BEL,Belgium,YR2009,-0.0531456741253769,22.7845014096345,11.1327447891235,80.0341463414634,37748.3994331926
AUT,Austria,YR2009,0.506308827696515,22.4130082617233,9.45856857299805,80.3317073170732,40916.9197419528
GBR,United Kingdom,YR2010,2.49265472467066,16.0572887557948,13.2431955337524,80.4024390243902,36487.6718531875
UKR,Ukraine,YR2010,9.37293105078978,18.016214744977,15.2339582443237,70.2653658536586,8559.9296875
TUR,Turkiye,YR2010,8.56644420552976,24.6354587746887,10.5881834030151,75.069,17343.6771298998
CHE,Switzerland,YR2010,0.688238707220026,25.1886290060014,15.1756076812744,82.2463414634147,54432.3330821362
SWE,Sweden,YR2010,1.15798802715628,22.4904094800146,12.7241077423096,81.4512195121951,42216.6174098932
ESP,Spain,YR2010,1.79986457728769,21.788947421901,9.9380931854248,81.6268292682927,31677.2223884807
SVN,Slovenia,YR2010,1.80117022137134,21.0815866908038,12.8887500762939,79.4219512195122,27822.0746823428
SVK,Slovak Republic,YR2010,0.957018132975143,21.0172706160887,10.7363271713257,75.1121951219512,25398.6096940969
RUS,Russian Federation,YR2010,6.84939230255067,21.6253843085054,9.77166557312012,68.8412195121951,20490.126953125
ROU,Romania,YR2010,6.09141668601891,25.6722526322958,8.2358341217041,73.4585365853659,17353.0078365874
PRT,Portugal,YR2010,1.40257289895369,20.5738214631317,12.972752571106,79.0268292682927,27257.2292078491
