country_code,country,year,inflation,gfcf,gov_exp,life_expectancy,gdp_per_capita
ROU,Romania,YR2015,-0.594156437495203,24.9478628395512,8.50127220153809,74.9121951219512,21624.3679248962
PRT,Portugal,YR2015,0.48793862390472,15.5172193039019,10.5435152053833,81.1243902439025,29660.8960672526
POL,Poland,YR2015,-0.87412587412577,20.4194563048278,12.6554670333862,77.4512195121951,26822.6642478406
NOR,Norway,YR2015,2.17113665389527,23.6895734211067,11.0946817398071,82.3048780487805,60737.8868132779
NLD,Netherlands,YR2015,0.600248147278776,22.1059755828918,11.8186254501343,81.509756097561,50288.5913949377
MDA,Moldova,YR2015,9.67624033101859,24.028054718844,18.1821689605713,69.24,9197.61838204272
MLT,Malta,YR2015,1.10054826378929,24.1996422296144,13.229621887207,81.8975609756097,37454.9357291627
LUX,Luxembourg,YR2015,0.474743161437779,17.3094554675767,11.2310438156128,82.2926829268293,107859.685999308
LTU,Lithuania,YR2015,-0.884097405500596,19.6111664588516,14.4306173324585,74.3219512195122,28834.5570242411
LVA,Latvia,YR2015,0.174242243625186,21.863012585887,15.2136878967285,74.4804878048781,24972.8362766881
KGZ,Kyrgyz Republic,YR2015,6.50331838993384,32.5880033283049,19.0759449005127,70.6512195121951,4211.34227261594
KAZ,Kazakhstan,YR2015,6.66577611541549,22.8815209624498,16.8194580078125,71.97,23178.2224017078
ITA,Italy,YR2015,0.0387903996579733,16.9354670146283,7.94384479522705,82.5439024390244,36899.3852092463
IRL,Ireland,YR2015,-0.289879079012766,24.0468417911836,11.9181032180786,81.4536585365854,69214.4219991568
ISL,Iceland,YR2015,1.63305558181326,19.3330248107769,15.6150579452515,82.4682926829268,49201.0640964553
HUN,Hungary,YR2015,-0.0616446800641672,22.1722087035477,10.3242197036743,75.5682926829269,26798.8541676269
GRC,Greece,YR2015,-1.73588804765284,10.7700399474708,7.68333673477173,81.0365853658537,26760.3633030256
DEU,Germany,YR2015,0.514426137125456,20.0198269765843,9.63814353942871,80.6414634146341,47609.7810045816
GEO,Georgia,YR2015,4.00357820695097,24.3521438043318,14.1098947525024,73.297,12051.9471730157
FRA,France,YR2015,0.0375143805125182,21.4992776669917,9.59043502807617,82.3219512195122,40849.9973780501
FIN,Finland,YR2015,-0.207928839905268,21.2299832059985,10.972207069397,81.4804878048781,42497.7049785783
EST,Estonia,YR2015,-0.49232600654737,24.4941851148751,14.9788484573364,77.590243902439,29175.9259267894
DNK,Denmark,YR2015,0.452034153691575,19.8506293658923,12.8566246032715,80.7024390243902,49045.3391904109
CZE,Czechia,YR2015,0.309364548494975,26.5380472687854,10.4988613128662,78.5780487804878,33899.2865661657
CYP,Cyprus,YR2015,-2.09699769053129,12.8762037533188,13.863242149353,80.966,31815.0703125
HRV,Croatia,YR2015,-0.464499004644911,19.2264626980566,10.4640331268311,77.2756097560976,23391.1011523166
BGR,Bulgaria,YR2015,-0.104633261008385,20.8597788137386,9.69010066986084,74.6146341463415,18385.9803612081
BEL,Belgium,YR2015,0.561429152790065,22.9634217691613,11.7361478805542,80.9926829268293,46200.904454307
BLR,Belarus,YR2015,13.5344897649735,28.6542097653209,13.0505609512329,73.6243902439025,18133.5696288889
AUT,Austria,YR2015,0.89656333526032,22.6967074577069,9.65059852600098,81.190243902439,49865.9039424185
ALB,Albania,YR2015,1.89617402592365,24.4134902778833,10.4410238265991,78.644,11658.8307104915
GBR,United Kingdom,YR2016,1.0084173681141,17.9048977101843,12.2454032897949,81.1560975609756,44082.1164678494
UKR,Ukraine,YR2016,13.9127101997797,15.4563637377393,13.4315843582153,71.4763414634146,11011.970703125
TUR,Turkiye,YR2016,7.7751341532833,29.1082333520007,11.4074268341064,76.66,26695.915689876
CHE,Switzerland,YR2016,-0.434618664285835,26.4998168152161,15.3578214645386,83.6024390243903,67350.7518747757
SWE,Sweden,YR2016,0.984269244577992,24.2105208321301,13.3330450057983,82.3073170731707,50430.2528196052
ESP,Spain,YR2016,-0.202598000426452,17.9508623319754,9.66042995452881,83.3292682926829,37305.6291510563
SVN,Slovenia,YR2016,-0.054999541670474,17.379119470145,11.9989252090454,81.1756097560976,33936.0440637175
SVK,Slovak Republic,YR2016,-0.520010196278266,21.0315087281459,9.05462169647217,77.1658536585366,29737.5708042482
SRB,Serbia,YR2016,1.12231397417769,17.0597209009627,8.69299030303955,75.6878048780488,15858.0120583781
RUS,Russian Federation,YR2016,7.04244762954774,21.8812816748252,9.59414482116699,71.6512195121951,24128.0859375
ROU,Romania,YR2016,-1.54479666813897,23.1140020347914,9.59609127044678,75.209756097561,23904.6619488314
PRT,Portugal,YR2016,0.607397074641719,15.4932657420088,10.6469306945801,81.1243902439025,31607.7542431733
POL,Poland,YR2016,-0.664767331433961,18.4701638512739,12.0719213485718,77.8512195121951,28165.8365529133
NOR,Norway,YR2016,3.54999999999998,25.0585118588206,10.9676599502563,82.4073170731707,59280.1992028829
NLD,Netherlands,YR2016,0.316666666666743,20.0010729356225,12.0879125595093,81.5609756097561,52288.4150841353
MDA,Moldova,YR2016,6.35930898037939,22.2296027518614,17.6604232788086,69.917,10325.8404896126
MLT,Malta,YR2016,0.642702771527304,22.6830534687526,14.1111106872559,82.4536585365854,39705.7006275885
LUX,Luxembourg,YR2016,0.290833333333317,17.28483889537,11.1684913635254,82.6853658536585,113365.176082265
LTU,Lithuania,YR2016,0.905525075460342,19.857694532318,13.9628229141235,74.6707317073171,30925.2413840761
LVA,Latvia,YR2016,0.140633334505327,19.3080148280791,14.7979717254639,74.580487804878,26721.8364985868
KGZ,Kyrgyz Republic,YR2016,0.388838296895868,31.7947260225658,20.6698703765869,70.9512195121951,4676.33388651462
KAZ,Kazakhstan,YR2016,14.5460237946149,22.7192642717924,19.6017456054688,72.41,23760.0010028981
ITA,Italy,YR2016,-0.09401665691575,17.1709969673074,7.86237335205078,83.2439024390244,39926.9546628592
ISL,Iceland,YR2016,1.69692761997751,20.9356602022466,14.3981485366821,82.2048780487805,53480.3971946764
HUN,Hungary,YR2016,0.394769306686392,19.4948024211895,10.6055021286011,76.0634146341464,27941.9268571832
GRC,Greece,YR2016,-0.825653978390973,11.0081393203633,8.05513381958008,81.3878048780488,27511.8010160972
DEU,Germany,YR2016,0.491747008445174,20.2983022515424,9.4778299331665,80.990243902439,50579.6839299266
GEO,Georgia,YR2016,2.13492713939121,26.522770398482,15.0103225708008,73.569,12809.0137998803
FRA,France,YR2016,0.18333486112386,21.8153920386871,9.54159355163574,82.5731707317073,42924.613626021
FIN,Finland,YR2016,0.356684500891695,22.7447843396868,10.876088142395,81.4292682926829,44934.4482077785
EST,Estonia,YR2016,0.148684907627373,24.4305084948393,14.3647565841675,77.6414634146342,31312.7522996878
DNK,Denmark,YR2016,0.250000000000031,21.0247728999034,12.9486169815063,80.8536585365854,51976.0057060956
CZE,Czechia,YR2016,0.683504209385703,24.9426449272265,9.93392562866211,79.0268292682927,36097.7052556977
CYP,Cyprus,YR2016,-1.42916666666665,18.1151535130121,14.6343183517456,81.056,35718.98046875
HRV,Croatia,YR2016,-1.12500000000002,19.705954610924,10.5424289703369,78.0219512195122,25318.9781462309
BGR,Bulgaria,YR2016,-0.79864988645371,18.4104638518114,9.763916015625,74.8121951219512,20065.6187121395
BEL,Belgium,YR2016,1.97385264653181,23.2777544361549,11.6954307556152,81.4390243902439,48597.3999826201
BLR,Belarus,YR2016,11.8365807653496,25.4399730381573,13.5779962539673,73.8268292682927,17832.4778855815
AUT,Austria,YR2016,0.891591752655362,23.0962874287331,9.77871322631836,81.6414634146342,52684.0171130768
ALB,Albania,YR2016,1.2754316836741,24.3679312234674,10.8297872543335,78.86,12078.7842635213
GBR,United Kingdom,YR2017,2.55775577557747,18.2480328761545,12.2813653945923,81.2560975609756,46048.2000506645
UKR,Ukraine,YR2017,14.4383227488749,15.7762894271386,14.3961448669434,71.7809756097561,11686.857421875
TUR,Turkiye,YR2017,11.1443110840765,29.8571449844017,10.8092060089111,77.141,28193.1744851997
CHE,Switzerland,YR2017,0.533787839825897,27.1488889494665,15.359375,83.5512195121951,68193.5054944094
SWE,Sweden,YR2017,1.79449904665589,25.1364837125472,13.6095180511475,82.409756097561,51947.9542478244
ESP,Spain,YR2017,1.95607633363963,18.6609456237118,9.75414752960205,83.2829268292683,39550.1890761123
SVN,Slovenia,YR2017,1.42910743319306,18.320373611247,12.3341503143311,81.0292682926829,36507.5530416531
SVK,Slovak Republic,YR2017,1.31194588223228,21.1047430717302,9.8207836151123,77.1658536585366,30142.3674521189
SRB,Serbia,YR2017,3.13106248590115,17.7367847628023,9.25646018981934,75.5390243902439,16611.0176891945
RUS,Russian Federation,YR2017,3.68332944412253,21.9821391240723,9.50124835968018,72.4514634146342,25926.443359375
ROU,Romania,YR2017,1.3390212110439,22.8260219908018,8.50618743896484,75.209756097561,26943.2773708443
PRT,Portugal,YR2017,1.36861411643472,16.7839761535773,10.1069326400757,81.4243902439025,33044.7167387479
POL,Poland,YR2017,2.0759355367385,17.5698534492237,11.8687410354614,77.7536585365854,29958.1207092074
NOR,Norway,YR2017,1.87510059552554,24.3563320185983,11.0532388687134,82.609756097561,64589.5559196863
NLD,Netherlands,YR2017,1.38145871407206,20.1410019156102,12.0739765167236,81.7609756097561,55088.6338006744
MDA,Moldova,YR2017,6.57022997455597,22.4256047290186,17.756555557251,70.516,11252.1135465283
MLT,Malta,YR2017,1.36435448150708,19.912502335285,13.5023994445801,82.3463414634146,43493.4262600589
LUX,Luxembourg,YR2017,1.73079959118887,17.8113229941338,11.0432891845703,82.0951219512195,114985.842235989
LTU,Lithuania,YR2017,3.72288862303707,20.1147915107134,13.6782789230347,75.4804878048781,33761.9475000677
LVA,Latvia,YR2017,2.93036312374666,20.5992580981783,14.9332962036133,74.6292682926829,28673.6225736307
KGZ,Kyrgyz Republic,YR2017,3.17530986379905,31.4657391469581,19.6762943267822,71.2,5040.42958650705
KAZ,Kazakhstan,YR2017,7.4400043732574,21.6975410616293,14.3418827056885,72.95,24789.3013673466
ITA,Italy,YR2017,1.22653316645812,17.4807761497111,7.91769123077393,82.9463414634147,41581.120790548
IRL,Ireland,YR2017,0.340531561461897,33.0435104564907,12.612678527832,82.1560975609756,78168.9677375394
ISL,Iceland,YR2017,1.76041559180597,21.7725010047987,15.8099613189697,82.6609756097561,55638.4920591796
HUN,Hungary,YR2017,2.34824281150154,22.1480046331031,10.8394899368286,75.8170731707317,29496.1636824744
GRC,Greece,YR2017,1.12125452031419,11.7891338745505,8.03267192840576,81.2878048780488,28604.8609402657
DEU,Germany,YR2017,1.50949485109628,20.41148887719,9.48073101043701,80.9926829268293,53071.4555699913
GEO,Georgia,YR2017,6.03531725272117,25.4921298476998,15.1146421432495,73.57,13526.992205093
FRA,France,YR2017,1.03228275064662,22.4956708957959,9.54689502716064,82.5756097560976,44577.0645745394
FIN,Finland,YR2017,0.754015047084346,23.3489909456874,10.5400705337524,81.6317073170732,47570.133583848
EST,Estonia,YR2017,3.41723549488054,25.9182430327184,14.4936990737915,78.0926829268293,33821.93290847
DNK,Denmark,YR2017,1.14713216957602,21.2257099343119,12.7363147735596,81.1024390243903,55356.680780178
CZE,Czechia,YR2017,2.4505339846014,24.9162792963763,10.4360103607178,78.9780487804878,38824.8879170919
CYP,Cyprus,YR2017,0.531766496174467,20.8637606171755,14.4133911132812,81.328,38288.0078125
HRV,Croatia,YR2017,1.12937210282347,19.6105758356831,10.7396984100342,77.8268292682927,27267.3226459382
BGR,Bulgaria,YR2017,2.06159619443141,18.3038127443279,10.1444025039673,74.8146341463415,21457.9019850147
BEL,Belgium,YR2017,2.12597086002607,23.2785028022688,11.9768667221069,81.4926829268293,50442.2705419624
BLR,Belarus,YR2017,6.03183725177785,26.1584143435337,12.978702545166,74.1292682926829,18413.7127377197
AUT,Austria,YR2017,2.08126911385587,23.6285407586874,9.81950569152832,81.6439024390244,54172.9867888254
ALB,Albania,YR2017,1.98666133171199,24.5765033636177,10.5701904296875,79.047,12770.9664236798
GBR,United Kingdom,YR2018,2.29283990345938,17.9957849820471,12.1116199493408,81.2560975609756,47090.4848967293
UKR,Ukraine,YR2018,10.9518559353178,17.6472670015072,14.2296075820923,71.5826829268293,12708.798828125
TUR,Turkiye,YR2018,16.3324638988928,29.7669499671113,10.7427701950073,77.563,28299.3988721682
CHE,Switzerland,YR2018,0.936335464113563,26.6026939426771,15.4628915786743,83.7536585365854,70688.8187491194
SWE,Sweden,YR2018,1.95353530127028,25.1796385730316,13.8210620880127,82.5585365853659,53521.6306428288
ESP,Spain,YR2018,1.6749813686379,19.4371599996345,9.57202339172363,83.4317073170732,40716.6807627631
SVN,Slovenia,YR2018,1.7386086198818,19.3330397906547,12.371244430542,81.3780487804878,38971.8241162221
SVK,Slovak Republic,YR2018,2.51403712883812,20.9039289847699,9.88332748413086,77.2658536585366,31369.7988265901
SRB,Serbia,YR2018,1.95984076293801,20.0409577719174,8.80428028106689,75.890243902439,17717.9295924342
RUS,Russian Federation,YR2018,2.87829723647867,20.6544857247667,10.0498723983765,72.6621951219512,28821.26171875
ROU,Romania,YR2018,4.62548443137779,21.3856275309976,9.09863567352295,75.3585365853659,29568.1066915411
PRT,Portugal,YR2018,0.993715683468326,17.5225272302257,10.2643232345581,81.3243902439024,34928.5435337746
POL,Poland,YR2018,1.81295156542679,18.7352868978503,12.027419090271,77.6024390243903,32027.6027335558
NOR,Norway,YR2018,2.76483134528788,23.7742134177864,11.0503911972046,82.7585365853659,70253.8463693384
NLD,Netherlands,YR2018,1.7034979474447,20.4257952652952,11.9594812393188,81.8121951219512,57826.6284976675
MDA,Moldova,YR2018,3.04505397337077,23.3442713297151,17.5512390136719,70.492,11868.1955463223
MLT,Malta,YR2018,1.15782362451517,19.3128442287112,13.8488512039185,82.4487804878049,45874.4647953738
LUX,Luxembourg,YR2018,1.5281952430738,16.2034121628118,11.1042575836182,82.2951219512195,116498.512080919
LTU,Lithuania,YR2018,2.69792779208394,20.9400673963478,13.3184099197388,75.6804878048781,36376.5278839032
LVA,Latvia,YR2018,2.53445424186598,22.118241767831,14.8106212615967,74.7829268292683,30877.0419264805
KGZ,Kyrgyz Republic,YR2018,1.54266145238443,31.6504491859295,20.1439247131348,71.4,4869.58849242256
KAZ,Kazakhstan,YR2018,6.0191309657068,21.1768265541377,17.90452003479,73.15,25997.2860859748
ITA,Italy,YR2018,1.13748763600391,17.8461369797931,8.11164093017578,83.3463414634146,43036.2437770367
IRL,Ireland,YR2018,0.488370168032444,28.3950073675175,12.4752531051636,82.2048780487805,84918.3383814459
ISL,Iceland,YR2018,2.68291768267392,21.8372912981632,15.9900131225586,82.8609756097561,57197.7676247173
HUN,Hungary,YR2018,2.85024792594646,24.7309141439856,10.8592433929443,76.0658536585366,31908.863454349
GRC,Greece,YR2018,0.62562141345364,11.1477484259709,8.45666408538818,81.7878048780488,29617.5483399732
DEU,Germany,YR2018,1.73216879766942,21.0652067331263,9.63820171356201,80.8926829268293,55195.8405428372
GEO,Georgia,YR2018,2.61524471397671,25.1476477262026,14.2720069885254,73.341,14765.4600355247
FRA,France,YR2018,1.85081508315503,22.8926343012712,9.56552600860596,82.6756097560976,46537.4740442591
FIN,Finland,YR2018,1.08382098409305,24.075010065878,10.3994731903076,81.7341463414634,49579.3310008278
EST,Estonia,YR2018,3.43632688420446,27.0949186832605,15.8006401062012,78.2439024390244,36410.1220937377
DNK,Denmark,YR2018,0.813609467455631,21.7273015368914,12.6484069824219,80.9536585365854,57482.9623999067
CZE,Czechia,YR2018,2.14949494949493,26.2998864669868,11.2675294876099,79.0292682926829,41143.8270486711
CYP,Cyprus,YR2018,1.43549119531759,18.8356300339274,11.7928562164307,81.382,40559.234375
HRV,Croatia,YR2018,1.50012501041756,20.0145853160564,10.4801244735718,78.0707317073171,28980.4492302311
BGR,Bulgaria,YR2018,2.81454473824829,18.7631660138869,9.54122543334961,74.9634146341464,23005.9250630132
BEL,Belgium,YR2018,2.05316499865186,23.6226738438451,11.8788394927979,81.5951219512195,52530.5620821347
BLR,Belarus,YR2018,4.87230220550692,26.2271092217135,13.2640409469604,74.1756097560976,20026.0306698699
AUT,Austria,YR2018,1.9983798142954,24.0951292623908,9.81190967559814,81.6926829268293,56937.944282984
ALB,Albania,YR2018,2.02805963071136,23.862626974036,10.9706964492798,79.184,13498.157987926
GBR,United Kingdom,YR2019,1.73810460086513,18.193257505525,12.018479347229,81.4048780487805,49911.1566522003
UKR,Ukraine,YR2019,7.88671745611133,17.6158441194027,14.5580997467041,71.8273170731707,14380.861328125
TUR,Turkiye,YR2019,15.1768215720022,25.9776205970156,11.1729640960693,77.832,28461.1790315919
CHE,Switzerland,YR2019,0.362886179940614,26.6222041866252,15.6454629898071,83.9048780487805,73732.2353322093
SWE,Sweden,YR2019,1.78415097403835,24.4097623998959,14.0753192901611,83.109756097561,57229.7767468145
ESP,Spain,YR2019,0.699518994458739,20.0320671080912,9.57694053649902,83.8317073170732,43739.63291058
SVN,Slovenia,YR2019,1.63052260754344,19.5846977789671,12.5714797973633,81.5292682926829,42747.9621118112
SVK,Slovak Republic,YR2019,2.66456133425431,21.4894230243199,10.4709911346436,77.6658536585366,33943.3498787454
SRB,Serbia,YR2019,1.84922984511086,22.4647879959378,8.60459995269775,75.9365853658537,19688.9310436009
RUS,Russian Federation,YR2019,4.47036660760193,20.9023404249496,9.2856969833374,73.0839024390244,31203.384765625
ROU,Romania,YR2019,3.82785432599438,22.9793796659618,10.0880603790283,75.6073170731707,33550.5906649759
PRT,Portugal,YR2019,0.338178410046034,18.1062277801355,10.5292549133301,81.6756097560976,37845.2099689668
POL,Poland,YR2019,2.227478809383,18.9170860112249,11.9878053665161,77.9048780487805,35487.9109958983
NOR,Norway,YR2019,2.16773003305402,26.6268216540907,10.8743686676025,82.9585365853659,70939.6055180362
NLD,Netherlands,YR2019,2.63369910249601,21.2541586977511,11.8349256515503,82.1121951219512,61089.5834206486
MDA,Moldova,YR2019,4.83778351428715,23.3938698713556,18.3722457885742,70.935,13413.2232935126
MLT,Malta,YR2019,1.6420600176894,19.8462379869168,14.0757808685303,82.8585365853659,50291.1078894958
LUX,Luxembourg,YR2019,1.74332075653848,18.0801354392586,11.1825523376465,82.6390243902439,121403.823719046
LTU,Lithuania,YR2019,2.33450937988027,21.5040597101748,13.275951385498,76.2829268292683,40577.8037367455
LVA,Latvia,YR2019,2.81140920075615,22.028855061002,15.0182876586914,75.3878048780488,33294.5077885749
KAZ,Kazakhstan,YR2019,5.24547679608392,23.4674329467477,18.9601745605469,73.18,29767.6280009312
ITA,Italy,YR2019,0.611246943765304,17.9892394088215,8.04736328125,83.4975609756098,46470.0373265754
ISL,Iceland,YR2019,3.01397179156053,20.8505632047847,16.135856628418,83.1634146341463,60523.8179440827
HUN,Hungary,YR2019,3.33858635382008,27.0027069365651,10.1927442550659,76.3195121951219,35152.6036961244
GRC,Greece,YR2019,0.253007522038157,10.6874316604775,8.35541915893555,81.6390243902439,31611.2114428141
DEU,Germany,YR2019,1.44565976888253,21.3161068590229,9.72637844085693,81.2926829268293,58251.7730828469
GEO,Georgia,YR2019,4.85289821696723,24.032946984,14.1419124603271,73.47,16610.4970253279
FRA,France,YR2019,1.10825492288294,23.4774279168128,9.48199844360352,82.8268292682927,51240.0683019805
FIN,Finland,YR2019,1.02409392963431,23.8261804901233,10.5227766036987,81.9829268292683,52569.8000550589
EST,Estonia,YR2019,2.27725931243522,25.4118706380128,15.525013923645,78.6463414634147,39578.0817172929
DNK,Denmark,YR2019,0.75813157251162,21.2408576994106,12.7428998947144,81.4512195121951,60787.4633578269
CZE,Czechia,YR2019,2.8478759591805,27.0676429483356,11.8427038192749,79.2292682926829,44859.8005632951
CYP,Cyprus,YR2019,0.250370996758787,18.9502592927379,13.5074253082275,81.397,44686.71875
HRV,Croatia,YR2019,0.771820346498019,21.2383150604723,10.9761648178101,78.4243902439025,32123.9961324849
BGR,Bulgaria,YR2019,3.10372944796781,18.6167809906919,10.4822626113892,75.1121951219512,25527.2635620283
BEL,Belgium,YR2019,1.43681956996429,24.2834509006297,11.8170013427734,81.9951219512195,56621.5417607532
BLR,Belarus,YR2019,5.59815595039852,27.0344090490752,13.0782632827759,74.2268292682927,22301.5766886376
AUT,Austria,YR2019,1.53089564152644,24.9143925706739,9.88176250457764,81.8951219512195,60574.6271030491
ALB,Albania,YR2019,1.41109078954246,22.3132984158928,11.4001798629761,79.282,14618.3006097429
